name,image_id,confidence,xmin,ymin,xmax,ymax
echinus,000471.xml,0.30888343,158,0,231,17
echinus,000471.xml,0.18059167,853,0,935,22
echinus,000471.xml,0.70026255,1436,162,1487,200
echinus,000471.xml,0.8956326,1176,152,1244,199
echinus,000471.xml,0.36304474,1306,282,1355,321
echinus,000471.xml,0.983067,1672,792,1815,898
echinus,000471.xml,0.07117208,1206,1055,1268,1078
starfish,000471.xml,0.9898005,1454,328,1601,421
starfish,000471.xml,0.9891326,435,213,572,309
starfish,000471.xml,0.85378486,21,450,141,531
starfish,000471.xml,0.64187866,1762,319,1864,395
starfish,000471.xml,0.64508766,1493,218,1574,266
holothurian,000561.xml,0.33925793,329,208,426,255
holothurian,000561.xml,0.770598,356,218,414,254
echinus,000561.xml,0.93438286,491,113,550,177
echinus,000561.xml,0.9379448,545,181,598,229
echinus,000561.xml,0.8937938,585,222,638,273
echinus,000561.xml,0.9572282,406,155,459,200
echinus,000561.xml,0.9104649,238,37,291,81
echinus,000561.xml,0.76661474,517,41,553,71
echinus,000561.xml,0.93954647,425,198,469,244
echinus,000561.xml,0.9203709,477,185,527,232
echinus,000561.xml,0.9290149,200,76,246,121
echinus,000561.xml,0.61559266,335,16,403,49
echinus,000561.xml,0.20079747,51,329,109,390
echinus,000561.xml,0.35523063,431,29,461,56
echinus,000561.xml,0.17887792,238,12,270,44
echinus,000561.xml,0.33131114,397,30,426,59
echinus,000561.xml,0.18731607,141,110,196,148
echinus,000561.xml,0.10561262,461,120,501,154
echinus,000561.xml,0.8213049,463,40,501,76
echinus,000561.xml,0.087212324,386,29,471,58
starfish,000561.xml,0.90156615,486,233,567,292
starfish,000561.xml,0.7353568,628,170,705,216
starfish,000561.xml,0.58928895,623,280,672,319
starfish,000561.xml,0.9767642,244,224,307,273
starfish,000561.xml,0.06600086,375,154,411,186
starfish,000561.xml,0.78834087,331,206,369,243
echinus,000623.xml,0.9799222,1229,1708,1497,1972
echinus,000623.xml,0.9760825,351,389,635,633
echinus,000623.xml,0.7836215,626,603,836,836
starfish,000623.xml,0.982608,1229,1106,1492,1290
starfish,000623.xml,0.10780707,8,0,300,180
echinus,000124.xml,0.98887455,1829,1087,2030,1275
echinus,000124.xml,0.8487554,2,536,230,906
echinus,000124.xml,0.8240817,2380,1035,2572,1203
echinus,000305.xml,0.7348263,1171,1693,1327,1862
scallop,000305.xml,0.9943514,2282,858,2418,995
scallop,000305.xml,0.99403316,2841,1782,3203,2070
scallop,000305.xml,0.97550994,1732,1256,1906,1391
scallop,000305.xml,0.9802721,1904,933,2023,1039
scallop,000305.xml,0.99451953,2611,1526,2845,1730
scallop,000305.xml,0.99609,3126,1256,3368,1450
scallop,000305.xml,0.31744424,3659,1241,3813,1355
scallop,000305.xml,0.8953774,1639,1926,1897,2157
scallop,000305.xml,0.9294675,1794,851,1905,935
scallop,000305.xml,0.9647996,2815,1494,3026,1702
scallop,000305.xml,0.8081224,1556,1427,1749,1550
scallop,000305.xml,0.8027095,2439,625,2544,696
scallop,000305.xml,0.4915718,2344,376,2450,461
scallop,000305.xml,0.26242045,1936,1173,2070,1290
scallop,000305.xml,0.4167784,1310,1371,1451,1482
scallop,000305.xml,0.92567354,1708,786,1817,852
scallop,000305.xml,0.054293785,967,1317,1064,1397
scallop,000305.xml,0.06468847,1503,1480,1591,1555
scallop,000305.xml,0.11367113,2302,740,2467,857
scallop,000305.xml,0.10134699,1832,842,1911,920
scallop,000305.xml,0.1453248,1305,1601,1461,1721
scallop,000305.xml,0.35751796,1186,1454,1355,1615
scallop,000305.xml,0.26964146,2536,760,2682,877
scallop,000305.xml,0.39958006,3462,247,3647,372
scallop,000305.xml,0.6013575,3050,446,3175,527
scallop,000305.xml,0.074992746,1704,1194,1817,1276
scallop,000305.xml,0.07181374,1771,1541,1917,1693
scallop,000305.xml,0.6570922,1714,1012,1849,1111
scallop,000305.xml,0.22108187,3735,373,3838,453
scallop,000305.xml,0.059361897,1865,842,1912,903
scallop,000305.xml,0.0903976,1935,845,2000,930
scallop,000305.xml,0.7239926,2470,479,2584,563
scallop,000305.xml,0.059059866,1997,639,2095,696
scallop,000305.xml,0.13131979,2579,1505,3058,1728
starfish,000305.xml,0.23687835,2058,928,2242,1047
echinus,000505.xml,0.95653987,1340,1631,1498,1765
echinus,000505.xml,0.66638315,2436,1961,2529,2056
echinus,000505.xml,0.4557068,1589,2069,1736,2156
echinus,000505.xml,0.32824102,2688,2011,2765,2076
starfish,000505.xml,0.9783741,941,1538,1099,1669
starfish,000505.xml,0.118405536,3,817,154,913
starfish,000505.xml,0.13642387,1175,1365,1296,1417
holothurian,000645.xml,0.96626854,2837,948,2988,1164
echinus,000645.xml,0.12227726,2645,758,2727,837
echinus,000645.xml,0.17503123,1976,1495,2162,1751
echinus,000645.xml,0.46542805,405,0,608,210
echinus,000645.xml,0.16974615,1964,865,2114,1030
echinus,000645.xml,0.32940394,1501,610,1623,750
starfish,000645.xml,0.99249285,1069,410,1333,569
starfish,000645.xml,0.52743375,1699,961,1909,1110
holothurian,000230.xml,0.2144998,9,806,340,979
echinus,000230.xml,0.98772043,1340,1440,1661,1738
echinus,000230.xml,0.99436545,2107,1785,2385,2019
scallop,000300.xml,0.9925046,3314,1745,3702,2052
scallop,000300.xml,0.9160037,1018,1072,1221,1198
scallop,000300.xml,0.9917031,1379,995,1578,1160
scallop,000300.xml,0.99037886,2708,1255,3329,1739
scallop,000300.xml,0.9557026,1270,764,1418,900
scallop,000300.xml,0.992867,526,1089,766,1232
scallop,000300.xml,0.9073675,1794,721,1996,867
scallop,000300.xml,0.9394711,1604,2024,1927,2158
scallop,000300.xml,0.58045936,2045,698,2231,849
scallop,000300.xml,0.68583614,1704,686,1839,787
scallop,000300.xml,0.3823223,1066,1152,1252,1248
scallop,000300.xml,0.28653854,3209,1607,3496,1860
scallop,000300.xml,0.888236,1539,844,1709,1015
scallop,000300.xml,0.6901067,3267,1418,3546,1716
scallop,000300.xml,0.11699851,2061,673,2261,992
scallop,000300.xml,0.8244666,1627,941,1877,1115
scallop,000300.xml,0.13272078,3219,1557,3701,2075
scallop,000300.xml,0.3069518,1036,1127,1256,1217
scallop,000300.xml,0.5960826,1785,419,1953,549
scallop,000300.xml,0.06375541,3231,1687,3693,1954
scallop,000300.xml,0.108022876,3209,1629,3458,1774
scallop,000300.xml,0.66858804,1659,499,1782,585
scallop,000300.xml,0.21850415,3186,1393,3546,1869
scallop,000300.xml,0.36227784,2011,480,2119,588
scallop,000300.xml,0.058986273,657,958,791,1079
scallop,000300.xml,0.13913086,1125,1138,1244,1201
scallop,000300.xml,0.06050944,1783,385,1911,428
scallop,000300.xml,0.057683747,1019,1069,1171,1155
scallop,000300.xml,0.058177054,1066,1191,1214,1243
scallop,000300.xml,0.063979544,1066,1087,1212,1168
echinus,000165.xml,0.9739934,1639,785,2153,1257
scallop,000165.xml,0.060829278,1111,1218,1257,1362
holothurian,000136.xml,0.2614632,2222,977,2733,1256
echinus,000136.xml,0.9699634,1089,1586,1518,1971
scallop,000136.xml,0.079719275,284,1602,553,1823
scallop,000136.xml,0.09477878,253,1306,458,1450
holothurian,000770.xml,0.6968485,3074,1857,3465,2154
echinus,000770.xml,0.6975778,2907,556,3009,649
echinus,000770.xml,0.22430481,1114,2059,1230,2158
echinus,000211.xml,0.9894978,1202,655,1488,902
echinus,000211.xml,0.9850397,701,722,980,943
echinus,000211.xml,0.6928424,859,587,1139,829
echinus,000211.xml,0.24265122,1361,1114,1791,1394
scallop,000211.xml,0.2331192,3143,1667,3329,1803
holothurian,000641.xml,0.9852475,2072,1203,2734,2158
echinus,000641.xml,0.9757211,123,1407,435,1670
echinus,000641.xml,0.98389554,1693,153,2012,501
echinus,000641.xml,0.7924389,35,1063,280,1251
starfish,000641.xml,0.92550135,2324,92,2466,239
starfish,000641.xml,0.97905344,1191,946,1384,1143
starfish,000641.xml,0.08162862,2057,279,2164,389
echinus,000380.xml,0.07763489,1336,1608,1421,1665
echinus,000380.xml,0.14687653,2443,965,2600,1118
scallop,000380.xml,0.59577143,1547,2032,1730,2158
scallop,000380.xml,0.082723625,3301,1691,3428,1783
scallop,000380.xml,0.1424834,2585,2099,2736,2158
scallop,000380.xml,0.1550026,2590,1620,2731,1759
scallop,000380.xml,0.115961015,1169,1079,1282,1172
scallop,000380.xml,0.058055438,1513,2013,1959,2156
scallop,000380.xml,0.16416311,1731,2011,1905,2158
scallop,000380.xml,0.40184855,2033,1384,2146,1472
scallop,000380.xml,0.13375281,1944,1866,2065,1992
starfish,000380.xml,0.9868797,2285,1549,2475,1715
starfish,000380.xml,0.90155095,1705,1154,1897,1295
starfish,000380.xml,0.09854359,2132,1529,2511,1686
starfish,000380.xml,0.8389815,2152,1527,2300,1652
holothurian,000105.xml,0.1891414,801,1259,1293,1405
scallop,000105.xml,0.72582024,390,1342,669,1487
scallop,000377.xml,0.07151993,1509,1659,1676,1806
scallop,000377.xml,0.16776517,1455,1793,1641,1987
scallop,000377.xml,0.053370696,2164,1614,2315,1757
scallop,000377.xml,0.27898228,2313,1999,2447,2127
starfish,000377.xml,0.94394565,2301,1577,2468,1703
starfish,000377.xml,0.16020687,1985,1178,2137,1284
echinus,000550.xml,0.97329664,2567,1602,2707,1760
echinus,000550.xml,0.2205791,2022,1853,2118,1949
echinus,000550.xml,0.13378099,2443,1481,2554,1605
echinus,000550.xml,0.40734434,3682,1053,3838,1243
starfish,000550.xml,0.9764246,3281,1104,3461,1272
starfish,000550.xml,0.87505347,3390,1859,3546,2004
starfish,000550.xml,0.97252494,3446,812,3697,1041
starfish,000550.xml,0.96869195,3123,725,3331,911
starfish,000550.xml,0.984136,3186,1717,3412,1946
starfish,000550.xml,0.88330585,2852,930,2985,1097
starfish,000550.xml,0.6713053,2996,1669,3142,1821
starfish,000550.xml,0.72707784,3123,1071,3269,1207
holothurian,000154.xml,0.99158937,10,496,625,804
echinus,000154.xml,0.7291172,2634,505,3012,859
scallop,000154.xml,0.19848503,2058,978,2231,1166
holothurian,000235.xml,0.7600761,779,686,1103,930
echinus,000235.xml,0.97733146,391,39,725,281
echinus,000235.xml,0.9916323,1398,579,1780,883
echinus,000235.xml,0.8125543,2661,5,3024,296
echinus,000235.xml,0.3982364,2663,26,2850,286
holothurian,000787.xml,0.44520685,1744,1936,1917,2038
echinus,000787.xml,0.97026515,69,1335,220,1483
echinus,000787.xml,0.8757022,1428,408,1503,481
echinus,000787.xml,0.8563428,1531,1858,1642,1959
echinus,000787.xml,0.7846775,417,932,523,1028
echinus,000787.xml,0.7858306,224,728,348,845
echinus,000787.xml,0.63128364,3078,1288,3172,1386
echinus,000787.xml,0.88463855,2696,1464,2804,1576
echinus,000787.xml,0.6480923,1379,566,1466,664
echinus,000787.xml,0.76646,846,1719,956,1841
echinus,000787.xml,0.6791678,1713,1437,1812,1540
echinus,000787.xml,0.62151384,275,859,383,983
echinus,000787.xml,0.7963327,258,1955,471,2146
echinus,000787.xml,0.17123485,2381,1530,2465,1617
echinus,000787.xml,0.15681608,773,246,902,377
echinus,000787.xml,0.16146153,1306,215,1397,299
echinus,000787.xml,0.21245843,3488,1700,3609,1807
echinus,000787.xml,0.5445421,1607,623,1686,700
echinus,000787.xml,0.58742714,472,1210,604,1321
echinus,000787.xml,0.17091109,2886,1280,2955,1357
echinus,000787.xml,0.17697747,1513,517,1593,584
echinus,000787.xml,0.5398459,2130,1565,2203,1638
echinus,000787.xml,0.07243288,704,1657,863,1832
echinus,000787.xml,0.10675327,2546,1479,2629,1551
echinus,000787.xml,0.49935186,1059,1101,1161,1209
echinus,000787.xml,0.08708604,2664,1116,2754,1214
echinus,000787.xml,0.08407918,1156,1138,1247,1223
echinus,000787.xml,0.08721406,167,1276,231,1360
echinus,000787.xml,0.3160997,2325,1271,2453,1390
starfish,000787.xml,0.13324274,1599,1832,1753,1942
starfish,000787.xml,0.14587572,834,1998,1070,2158
starfish,000787.xml,0.067011155,1173,1890,1386,1989
starfish,000787.xml,0.536259,2335,1944,2444,2072
starfish,000787.xml,0.33522516,2223,1630,2362,1725
starfish,000787.xml,0.1535123,656,1945,818,2054
holothurian,000424.xml,0.1447949,1480,1572,1524,1648
echinus,000424.xml,0.21647926,2054,1119,2147,1209
scallop,000424.xml,0.98634005,2889,1923,3001,2032
scallop,000424.xml,0.6615222,2020,1074,2062,1119
scallop,000424.xml,0.072808675,3242,1774,3352,1857
scallop,000424.xml,0.29979306,2781,1837,2918,1949
scallop,000424.xml,0.072080135,2847,1581,2940,1658
scallop,000424.xml,0.13087535,2999,1977,3056,2047
scallop,000424.xml,0.15245575,3547,1200,3657,1271
scallop,000424.xml,0.075193755,2684,2033,2794,2115
starfish,000424.xml,0.9461224,3520,1036,3695,1141
starfish,000424.xml,0.97218394,1711,1344,1853,1452
starfish,000424.xml,0.8843495,2322,1303,2445,1410
starfish,000424.xml,0.19076309,3100,1035,3191,1111
starfish,000424.xml,0.9919539,1796,1658,1978,1825
starfish,000424.xml,0.1401616,2041,1214,2176,1324
starfish,000424.xml,0.8039068,2892,1023,3015,1115
starfish,000424.xml,0.16119394,2604,1308,2736,1410
starfish,000424.xml,0.06460712,2438,1235,2549,1316
starfish,000424.xml,0.14378141,1404,1703,1510,1794
holothurian,000163.xml,0.8997111,954,1013,1582,1561
holothurian,000163.xml,0.95865005,460,414,882,555
holothurian,000163.xml,0.9227498,672,1614,1296,1877
holothurian,000163.xml,0.29109523,1465,1800,1946,2158
echinus,000163.xml,0.98150015,3183,1210,3838,2032
echinus,000163.xml,0.07976522,1959,257,2171,466
scallop,000438.xml,0.9935376,2774,1761,3069,2059
scallop,000438.xml,0.991338,2805,831,2990,970
scallop,000438.xml,0.987252,2889,1136,3142,1328
scallop,000438.xml,0.5584075,2357,1448,2583,1650
scallop,000438.xml,0.68404424,2267,830,2414,908
scallop,000438.xml,0.51883763,2269,636,2449,780
scallop,000438.xml,0.06196817,3127,431,3187,483
scallop,000438.xml,0.7352358,516,1124,715,1299
scallop,000438.xml,0.21226999,2060,196,2211,300
scallop,000438.xml,0.37968433,3680,418,3833,530
scallop,000438.xml,0.066574074,1318,1804,1426,1949
scallop,000438.xml,0.6489979,2603,280,2730,375
scallop,000107.xml,0.071162194,2194,1435,2349,1570
scallop,000107.xml,0.3821919,33,1540,295,1690
scallop,000107.xml,0.12440934,27,1769,606,2148
starfish,000107.xml,0.97446805,1547,1076,2021,1333
starfish,000107.xml,0.14994855,275,942,909,1153
starfish,000107.xml,0.46326238,1965,1375,2232,1541
scallop,000426.xml,0.48737094,3736,1473,3838,1547
scallop,000426.xml,0.30172238,2127,1258,2174,1305
scallop,000426.xml,0.5854219,2999,1880,3089,1949
scallop,000426.xml,0.068989046,3009,1839,3105,1897
scallop,000426.xml,0.06581562,2212,1249,2279,1293
scallop,000426.xml,0.08762429,2891,1786,2958,1876
scallop,000426.xml,0.051325895,3003,1824,3099,1961
scallop,000426.xml,0.06650598,3796,1468,3838,1550
starfish,000426.xml,0.980205,1815,1574,1964,1691
starfish,000426.xml,0.9466342,3690,1290,3838,1402
starfish,000426.xml,0.79353565,3022,1231,3151,1331
starfish,000426.xml,0.38823712,1523,1964,1623,2063
starfish,000426.xml,0.31830257,2550,1461,2679,1557
starfish,000426.xml,0.26902145,2533,1335,2631,1404
starfish,000426.xml,0.19669123,2153,1444,2302,1550
starfish,000426.xml,0.8875865,2441,1532,2570,1648
starfish,000426.xml,0.99217814,1912,1941,2103,2123
starfish,000426.xml,0.22698522,2732,1542,2863,1661
starfish,000426.xml,0.12765627,3803,1301,3834,1391
scallop,000268.xml,0.99007404,2459,167,2654,334
scallop,000268.xml,0.914955,3069,405,3195,525
scallop,000268.xml,0.60683113,3545,677,3835,957
scallop,000268.xml,0.99264306,2791,1259,3016,1495
scallop,000268.xml,0.4017877,2336,321,2545,439
scallop,000268.xml,0.07752512,2709,162,2822,296
scallop,000268.xml,0.44888204,3562,1591,3755,1750
scallop,000268.xml,0.6693973,2472,552,2667,649
scallop,000268.xml,0.08613745,589,1305,790,1498
holothurian,000488.xml,0.90566313,203,48,406,164
holothurian,000488.xml,0.7688989,0,25,73,73
holothurian,000488.xml,0.13486776,243,329,401,400
holothurian,000488.xml,0.14134644,375,6,490,39
holothurian,000488.xml,0.8342116,163,18,234,99
holothurian,000488.xml,0.49585488,2,54,119,106
holothurian,000488.xml,0.24491,239,5,300,47
holothurian,000488.xml,0.9274116,8,66,203,146
holothurian,000488.xml,0.12181963,154,17,234,59
holothurian,000488.xml,0.775486,329,216,476,405
holothurian,000488.xml,0.60112494,267,263,367,405
holothurian,000488.xml,0.11223158,123,18,232,135
holothurian,000488.xml,0.22320545,0,254,23,384
holothurian,000488.xml,0.15266703,265,246,349,319
holothurian,000488.xml,0.1216423,121,46,247,89
holothurian,000488.xml,0.42733485,252,262,508,405
holothurian,000488.xml,0.17975146,214,52,330,194
echinus,000488.xml,0.9452156,503,131,710,291
echinus,000488.xml,0.9780839,83,147,212,277
echinus,000488.xml,0.9887339,283,0,380,61
echinus,000488.xml,0.5268874,221,367,335,404
echinus,000488.xml,0.886558,417,104,536,221
echinus,000488.xml,0.2639834,226,41,287,88
echinus,000488.xml,0.86027443,408,29,544,240
echinus,000488.xml,0.7715112,415,52,532,143
scallop,000488.xml,0.9131664,344,102,425,163
scallop,000488.xml,0.763522,437,30,542,71
scallop,000488.xml,0.8565159,382,38,448,80
scallop,000488.xml,0.061321583,478,264,576,305
scallop,000488.xml,0.98875916,522,0,650,80
scallop,000488.xml,0.22933267,484,0,540,17
scallop,000488.xml,0.06818744,430,27,552,109
scallop,000488.xml,0.53607595,121,136,219,174
scallop,000488.xml,0.9378675,585,59,664,127
scallop,000488.xml,0.10917359,0,179,21,230
scallop,000488.xml,0.07159089,423,0,676,97
scallop,000488.xml,0.075611934,377,42,491,87
scallop,000488.xml,0.085173555,578,45,660,178
scallop,000488.xml,0.14929448,551,0,657,152
scallop,000488.xml,0.08323331,218,98,350,199
scallop,000488.xml,0.133419,488,35,543,87
scallop,000488.xml,0.13045193,621,160,719,290
scallop,000488.xml,0.062588744,503,111,715,300
echinus,000030.xml,0.9158049,1533,68,1603,137
echinus,000030.xml,0.7660634,1126,235,1214,310
echinus,000030.xml,0.4983924,1237,326,1302,393
echinus,000030.xml,0.81946784,1365,107,1423,164
echinus,000030.xml,0.116054215,1709,37,1788,123
echinus,000030.xml,0.14657424,908,76,968,148
echinus,000030.xml,0.18154821,1821,697,1925,795
echinus,000030.xml,0.07886678,388,955,497,1054
echinus,000030.xml,0.07707011,1354,969,1430,1048
echinus,000030.xml,0.30168456,1004,3,1076,76
scallop,000030.xml,0.8889871,1235,1275,1307,1352
scallop,000030.xml,0.74458385,1292,60,1334,111
scallop,000030.xml,0.81291837,1156,1319,1216,1385
scallop,000030.xml,0.36666515,1601,1461,1710,1535
scallop,000030.xml,0.9485425,1546,1076,1625,1172
scallop,000030.xml,0.70424724,1902,839,1989,938
scallop,000030.xml,0.14286944,1811,1107,1851,1163
scallop,000030.xml,0.8652829,1290,1321,1395,1433
scallop,000030.xml,0.21724439,1310,123,1348,169
scallop,000030.xml,0.40936515,1714,952,1809,1055
scallop,000030.xml,0.25746924,794,299,884,398
scallop,000030.xml,0.17072491,680,807,733,875
scallop,000030.xml,0.12445535,125,410,178,474
starfish,000030.xml,0.98316264,1842,1223,1973,1347
starfish,000030.xml,0.16148767,1709,37,1788,123
starfish,000030.xml,0.18922374,1634,605,1718,676
holothurian,000228.xml,0.9938775,1738,1776,2132,2139
holothurian,000228.xml,0.8799143,1126,1516,1466,1686
echinus,000228.xml,0.99404764,857,1823,1241,2115
holothurian,000516.xml,0.9774828,35,18,149,119
holothurian,000516.xml,0.9356511,233,252,317,291
holothurian,000516.xml,0.94420105,200,46,242,103
holothurian,000516.xml,0.16786449,251,148,291,182
echinus,000516.xml,0.9282052,98,175,162,240
echinus,000516.xml,0.88373584,470,73,518,122
echinus,000516.xml,0.94006646,551,148,596,189
echinus,000516.xml,0.7893564,504,157,543,200
echinus,000516.xml,0.61950654,680,130,720,162
echinus,000516.xml,0.74454254,0,202,41,296
echinus,000516.xml,0.08194697,46,175,195,239
starfish,000516.xml,0.9704305,533,242,591,289
starfish,000516.xml,0.98611337,42,178,104,242
starfish,000516.xml,0.9475204,378,91,415,129
starfish,000516.xml,0.96777856,314,2,346,34
starfish,000516.xml,0.9686978,279,101,323,140
starfish,000516.xml,0.77775514,155,177,192,231
starfish,000516.xml,0.75339985,208,20,244,53
starfish,000516.xml,0.4082814,488,137,521,166
starfish,000516.xml,0.14774698,271,179,303,208
starfish,000516.xml,0.09741688,31,176,181,240
starfish,000516.xml,0.05939418,601,125,633,149
holothurian,000040.xml,0.5624569,451,712,579,806
echinus,000040.xml,0.4759853,1296,471,1357,549
echinus,000040.xml,0.26313314,1575,349,1652,420
echinus,000040.xml,0.5486394,1832,518,1923,613
echinus,000040.xml,0.21539846,416,601,530,711
echinus,000040.xml,0.17026637,227,775,318,886
echinus,000040.xml,0.18542464,424,1322,509,1397
echinus,000040.xml,0.09381517,0,563,76,670
echinus,000040.xml,0.231737,1972,193,2047,290
echinus,000040.xml,0.24184914,1635,271,1686,324
echinus,000040.xml,0.07933577,1124,161,1211,251
echinus,000040.xml,0.09873774,533,170,724,332
scallop,000040.xml,0.9322351,1391,1361,1480,1437
scallop,000040.xml,0.941794,1575,803,1655,874
